impd,spp,trt,period,age,cmgrp
LXLX,Bluegill,exp,pre,2,120
LXLX,Bluegill,exp,pre,2,120
LXLX,Bluegill,exp,pre,2,120
LXLX,Bluegill,exp,pre,2,120
LXLX,Bluegill,exp,pre,2,120
LXLX,Bluegill,exp,pre,2,130
LXLX,Bluegill,exp,pre,2,140
LXLX,Bluegill,exp,pre,3,130
LXLX,Bluegill,exp,pre,3,130
LXLX,Bluegill,exp,pre,3,140
LXLX,Bluegill,exp,pre,3,140
LXLX,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,0,50
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,1,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,1,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,1,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,60
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,1,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,1,70
MISL,Bluegill,exp,pre,1,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,1,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,1,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,0,70
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,0,80
MISL,Bluegill,exp,pre,0,80
MISL,Bluegill,exp,pre,0,80
MISL,Bluegill,exp,pre,0,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,0,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,0,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,80
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,2,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,0,90
MISL,Bluegill,exp,pre,0,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,0,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,2,90
MISL,Bluegill,exp,pre,0,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,0,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,0,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,0,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,90
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,2,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,2,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,2,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,0,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,2,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,0,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,2,100
MISL,Bluegill,exp,pre,2,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,0,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,2,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,2,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,2,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,0,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,100
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,0,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,0,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,1,110
MISL,Bluegill,exp,pre,2,110
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,2,120
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,5,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,3,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,1,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,130
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,5,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,5,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,3,140
MISL,Bluegill,exp,pre,5,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,4,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,1,140
MISL,Bluegill,exp,pre,2,140
MISL,Bluegill,exp,pre,2,140
